match_id,date,time,season,tour,tournament,surface,round,player_a,player_b,winner,player_a_sets,player_b_sets,player_a_games,player_b_games,player_a_rank,player_b_rank,player_a_odds,player_b_odds,status_completed,status_state,status_description,status_detail
WTA-2023-2075-295,2023-09-18,,2023,WTA,Guadalajara,Hard,QF,Caroline Garcia,Victoria Azarenka,Caroline Garcia,,,,,11.0,23.0,,,1,post,Final,FINAL
WTA-2023-2075-296,2023-09-18,,2023,WTA,Guadalajara,Hard,QF,Leylah Fernandez,Sofia Kenin,Sofia Kenin,,,,,74.0,53.0,,,1,post,Final,FINAL
WTA-2023-2075-297,2023-09-18,,2023,WTA,Guadalajara,Hard,QF,Caroline Dolehide,Martina Trevisan,Caroline Dolehide,,,,,111.0,54.0,,,1,post,Final,FINAL
WTA-2023-2075-298,2023-09-18,,2023,WTA,Guadalajara,Hard,SF,Maria Sakkari,Caroline Garcia,Maria Sakkari,,,,,9.0,11.0,,,1,post,Final,FINAL
WTA-2023-2075-299,2023-09-18,,2023,WTA,Guadalajara,Hard,SF,Caroline Dolehide,Sofia Kenin,Caroline Dolehide,,,,,111.0,53.0,,,1,post,Final,FINAL
WTA-2023-2075-300,2023-09-18,,2023,WTA,Guadalajara,Hard,F,Maria Sakkari,Caroline Dolehide,Maria Sakkari,,,,,9.0,111.0,,,1,post,Final,FINAL
ATP-2023-7581-271,2023-09-20,,2023,ATP,Chengdu,Hard,R32,Nuno Borges,Philip Sekulic,Philip Sekulic,,,,,88.0,325.0,,,1,post,Final,FINAL
ATP-2023-7581-272,2023-09-20,,2023,ATP,Chengdu,Hard,R32,Arthur Rinderknech,Li Tu,Arthur Rinderknech,,,,,67.0,203.0,,,1,post,Final,FINAL
ATP-2023-7581-273,2023-09-20,,2023,ATP,Chengdu,Hard,R32,Marcos Giron,Alexander Bublik,Marcos Giron,,,,,64.0,29.0,,,1,post,Final,FINAL
ATP-2023-7581-275,2023-09-20,,2023,ATP,Chengdu,Hard,R32,Roman Safiullin,Brandon Nakashima,Roman Safiullin,,,,,55.0,81.0,,,1,post,Final,FINAL
ATP-2023-7581-276,2023-09-20,,2023,ATP,Chengdu,Hard,R32,Dusan Lajovic,Zizou Bergs,Dusan Lajovic,,,,,52.0,172.0,,,1,post,Final,FINAL
ATP-2023-7581-277,2023-09-20,,2023,ATP,Chengdu,Hard,R32,Max Purcell,Jordan Thompson,Jordan Thompson,,,,,43.0,56.0,,,1,post,Final,FINAL
ATP-2023-7581-278,2023-09-20,,2023,ATP,Chengdu,Hard,R32,Taro Daniel,Aleksandar Vukic,Taro Daniel,,,,,95.0,50.0,,,1,post,Final,FINAL
ATP-2023-7581-279,2023-09-20,,2023,ATP,Chengdu,Hard,R32,Alibek Kachmazov,Christopher Oconnell,Christopher Oconnell,,,,,319.0,53.0,,,1,post,Final,FINAL
ATP-2023-7581-280,2023-09-20,,2023,ATP,Chengdu,Hard,R32,Jie Cui,Juan Pablo Varillas,Juan Pablo Varillas,,,,,583.0,70.0,,,1,post,Final,FINAL
ATP-2023-7581-282,2023-09-20,,2023,ATP,Chengdu,Hard,R32,Benjamin Lock,Miomir Kecmanovic,Miomir Kecmanovic,,,,,346.0,47.0,,,1,post,Final,FINAL
ATP-2023-7581-283,2023-09-20,,2023,ATP,Chengdu,Hard,R32,Tao Mu,Corentin Moutet,Corentin Moutet,,,,,573.0,122.0,,,1,post,Final,FINAL
ATP-2023-7581-284,2023-09-20,,2023,ATP,Chengdu,Hard,R32,Daniel Elahi Galan,Pavel Kotov,Pavel Kotov,,,,,87.0,106.0,,,1,post,Final,FINAL
ATP-2023-7581-286,2023-09-20,,2023,ATP,Chengdu,Hard,R16,Philip Sekulic,Lorenzo Musetti,Lorenzo Musetti,,,,,325.0,18.0,,,1,post,Final,FINAL
ATP-2023-7581-287,2023-09-20,,2023,ATP,Chengdu,Hard,R16,Marcos Giron,Arthur Rinderknech,Arthur Rinderknech,,,,,64.0,67.0,,,1,post,Final,FINAL
ATP-2023-7581-288,2023-09-20,,2023,ATP,Chengdu,Hard,R16,Roman Safiullin,Daniel Evans,Roman Safiullin,,,,,55.0,27.0,,,1,post,Final,FINAL
ATP-2023-7581-289,2023-09-20,,2023,ATP,Chengdu,Hard,R16,Jordan Thompson,Dusan Lajovic,Jordan Thompson,,,,,56.0,52.0,,,1,post,Final,FINAL
ATP-2023-7581-290,2023-09-20,,2023,ATP,Chengdu,Hard,R16,Taro Daniel,Christopher Oconnell,Christopher Oconnell,,,,,95.0,53.0,,,1,post,Final,FINAL
ATP-2023-7581-291,2023-09-20,,2023,ATP,Chengdu,Hard,R16,Grigor Dimitrov,Juan Pablo Varillas,Grigor Dimitrov,,,,,20.0,70.0,,,1,post,Final,FINAL
ATP-2023-7581-292,2023-09-20,,2023,ATP,Chengdu,Hard,R16,Miomir Kecmanovic,Corentin Moutet,Miomir Kecmanovic,,,,,47.0,122.0,,,1,post,Final,FINAL
ATP-2023-7581-293,2023-09-20,,2023,ATP,Chengdu,Hard,R16,Alexander Zverev,Pavel Kotov,Alexander Zverev,,,,,10.0,106.0,,,1,post,Final,FINAL
ATP-2023-7581-294,2023-09-20,,2023,ATP,Chengdu,Hard,QF,Lorenzo Musetti,Arthur Rinderknech,Lorenzo Musetti,,,,,18.0,67.0,,,1,post,Final,FINAL
ATP-2023-7581-295,2023-09-20,,2023,ATP,Chengdu,Hard,QF,Jordan Thompson,Roman Safiullin,Roman Safiullin,,,,,56.0,55.0,,,1,post,Final,FINAL
ATP-2023-7581-296,2023-09-20,,2023,ATP,Chengdu,Hard,QF,Grigor Dimitrov,Christopher Oconnell,Grigor Dimitrov,,,,,20.0,53.0,,,1,post,Final,FINAL
ATP-2023-7581-297,2023-09-20,,2023,ATP,Chengdu,Hard,QF,Miomir Kecmanovic,Alexander Zverev,Alexander Zverev,,,,,47.0,10.0,,,1,post,Final,FINAL
ATP-2023-7581-298,2023-09-20,,2023,ATP,Chengdu,Hard,SF,Roman Safiullin,Lorenzo Musetti,Roman Safiullin,,,,,55.0,18.0,,,1,post,Final,FINAL
ATP-2023-7581-299,2023-09-20,,2023,ATP,Chengdu,Hard,SF,Grigor Dimitrov,Alexander Zverev,Alexander Zverev,,,,,20.0,10.0,,,1,post,Final,FINAL
ATP-2023-7581-300,2023-09-20,,2023,ATP,Chengdu,Hard,F,Roman Safiullin,Alexander Zverev,Alexander Zverev,,,,,55.0,10.0,,,1,post,Final,FINAL
ATP-2023-9164-271,2023-09-20,,2023,ATP,Zhuhai,Hard,R32,Marc Polmans,Dane Sweeny,Marc Polmans,,,,,152.0,247.0,,,1,post,Final,FINAL
ATP-2023-9164-272,2023-09-20,,2023,ATP,Zhuhai,Hard,R32,Aslan Karatsev,Matteo Arnaldi,Aslan Karatsev,,,,,63.0,48.0,,,1,post,Final,FINAL
ATP-2023-9164-273,2023-09-20,,2023,ATP,Zhuhai,Hard,R32,Andy Murray,Ye Cong Mo,Andy Murray,,,,,41.0,668.0,,,1,post,Final,FINAL
ATP-2023-9164-275,2023-09-20,,2023,ATP,Zhuhai,Hard,R32,Cristian Garin,Yi Zhou,Cristian Garin,,,,,102.0,903.0,,,1,post,Final,FINAL
ATP-2023-9164-276,2023-09-20,,2023,ATP,Zhuhai,Hard,R32,Lloyd Harris,Jiri Vesely,Lloyd Harris,,,,,162.0,300.0,,,1,post,Final,FINAL
ATP-2023-9164-277,2023-09-20,,2023,ATP,Zhuhai,Hard,R32,Terence Atmane,Yoshihito Nishioka,Yoshihito Nishioka,,,,,149.0,46.0,,,1,post,Final,FINAL
ATP-2023-9164-278,2023-09-20,,2023,ATP,Zhuhai,Hard,R32,Tomas Martin Etcheverry,Luke Saville,Tomas Martin Etcheverry,,,,,35.0,313.0,,,1,post,Final,FINAL
ATP-2023-9164-279,2023-09-20,,2023,ATP,Zhuhai,Hard,R32,Zhe Li,Dalibor Svrcina,Dalibor Svrcina,,,,,602.0,167.0,,,1,post,Final,FINAL
ATP-2023-9164-280,2023-09-20,,2023,ATP,Zhuhai,Hard,R32,Alexandre Muller,Rinky Hijikata,Alexandre Muller,,,,,84.0,72.0,,,1,post,Final,FINAL
ATP-2023-9164-282,2023-09-20,,2023,ATP,Zhuhai,Hard,R32,Mackenzie Mcdonald,Juncheng Shang,Mackenzie Mcdonald,,,,,39.0,158.0,,,1,post,Final,FINAL
ATP-2023-9164-283,2023-09-20,,2023,ATP,Zhuhai,Hard,R32,Aleksandar Kovacevic,Kimmer Coppejans,Kimmer Coppejans,,,,,116.0,186.0,,,1,post,Final,FINAL
ATP-2023-9164-284,2023-09-20,,2023,ATP,Zhuhai,Hard,R32,Alex Bolt,Diego Schwartzman,Alex Bolt,,,,,323.0,136.0,,,1,post,Final,FINAL
ATP-2023-9164-286,2023-09-20,,2023,ATP,Zhuhai,Hard,R16,Cameron Norrie,Marc Polmans,Cameron Norrie,,,,,17.0,152.0,,,1,post,Final,FINAL
ATP-2023-9164-287,2023-09-20,,2023,ATP,Zhuhai,Hard,R16,Aslan Karatsev,Andy Murray,Aslan Karatsev,,,,,63.0,41.0,,,1,post,Final,FINAL
ATP-2023-9164-288,2023-09-20,,2023,ATP,Zhuhai,Hard,R16,Cristian Garin,Jan Lennard Struff,Jan Lennard Struff,,,,,102.0,23.0,,,1,post,Final,FINAL
ATP-2023-9164-289,2023-09-20,,2023,ATP,Zhuhai,Hard,R16,Yoshihito Nishioka,Lloyd Harris,Yoshihito Nishioka,,,,,46.0,162.0,,,1,post,Final,FINAL
ATP-2023-9164-290,2023-09-20,,2023,ATP,Zhuhai,Hard,R16,Dalibor Svrcina,Tomas Martin Etcheverry,Tomas Martin Etcheverry,,,,,167.0,35.0,,,1,post,Final,FINAL
ATP-2023-9164-291,2023-09-20,,2023,ATP,Zhuhai,Hard,R16,Sebastian Korda,Alexandre Muller,Sebastian Korda,,,,,33.0,84.0,,,1,post,Final,FINAL
ATP-2023-9164-292,2023-09-20,,2023,ATP,Zhuhai,Hard,R16,Mackenzie Mcdonald,Kimmer Coppejans,Mackenzie Mcdonald,,,,,39.0,186.0,,,1,post,Final,FINAL
ATP-2023-9164-293,2023-09-20,,2023,ATP,Zhuhai,Hard,R16,Alex Bolt,Karen Khachanov,Karen Khachanov,,,,,323.0,15.0,,,1,post,Final,FINAL
ATP-2023-9164-294,2023-09-20,,2023,ATP,Zhuhai,Hard,QF,Aslan Karatsev,Cameron Norrie,Aslan Karatsev,,,,,63.0,17.0,,,1,post,Final,FINAL
ATP-2023-9164-295,2023-09-20,,2023,ATP,Zhuhai,Hard,QF,Jan Lennard Struff,Yoshihito Nishioka,Yoshihito Nishioka,,,,,23.0,46.0,,,1,post,Final,FINAL
ATP-2023-9164-296,2023-09-20,,2023,ATP,Zhuhai,Hard,QF,Sebastian Korda,Tomas Martin Etcheverry,Sebastian Korda,,,,,33.0,35.0,,,1,post,Final,FINAL
ATP-2023-9164-297,2023-09-20,,2023,ATP,Zhuhai,Hard,QF,Mackenzie Mcdonald,Karen Khachanov,Karen Khachanov,,,,,39.0,15.0,,,1,post,Final,FINAL
ATP-2023-9164-298,2023-09-20,,2023,ATP,Zhuhai,Hard,SF,Aslan Karatsev,Yoshihito Nishioka,Yoshihito Nishioka,,,,,63.0,46.0,,,1,post,Final,FINAL
ATP-2023-9164-299,2023-09-20,,2023,ATP,Zhuhai,Hard,SF,Sebastian Korda,Karen Khachanov,Karen Khachanov,,,,,33.0,15.0,,,1,post,Final,FINAL
ATP-2023-9164-300,2023-09-20,,2023,ATP,Zhuhai,Hard,F,Karen Khachanov,Yoshihito Nishioka,Karen Khachanov,,,,,15.0,46.0,,,1,post,Final,FINAL
ATP-2023-9410-271,2023-09-25,,2023,ATP,Astana,Hard,R32,Jurij Rodionov,Gregoire Barrere,Jurij Rodionov,,,,,107.0,63.0,,,1,post,Final,FINAL
ATP-2023-9410-272,2023-09-25,,2023,ATP,Astana,Hard,R32,Alibek Kachmazov,Corentin Moutet,Alibek Kachmazov,,,,,315.0,119.0,,,1,post,Final,FINAL
ATP-2023-9410-273,2023-09-25,,2023,ATP,Astana,Hard,R32,Arthur Rinderknech,Adrian Mannarino,Adrian Mannarino,,,,,66.0,34.0,,,1,post,Final,FINAL
ATP-2023-9410-275,2023-09-25,,2023,ATP,Astana,Hard,R32,Sebastian Ofner,Marton Fucsovics,Sebastian Ofner,,,,,58.0,57.0,,,1,post,Final,FINAL
ATP-2023-9410-276,2023-09-25,,2023,ATP,Astana,Hard,R32,Juan Pablo Varillas,Dominic Thiem,Dominic Thiem,,,,,67.0,81.0,,,1,post,Final,FINAL
ATP-2023-9410-277,2023-09-25,,2023,ATP,Astana,Hard,R32,Marcos Giron,Stan Wawrinka,Marcos Giron,,,,,82.0,47.0,,,1,post,Final,FINAL
ATP-2023-9410-278,2023-09-25,,2023,ATP,Astana,Hard,R32,Laslo Djere,Hamad Medjedovic,Hamad Medjedovic,,,,,37.0,120.0,,,1,post,Final,FINAL
ATP-2023-9410-279,2023-09-25,,2023,ATP,Astana,Hard,R32,Botic Van De Zandschulp,Alexander Shevchenko,Alexander Shevchenko,,,,,68.0,85.0,,,1,post,Final,FINAL
ATP-2023-9410-280,2023-09-25,,2023,ATP,Astana,Hard,R32,Egor Gerasimov,Bernabe Zapata Miralles,Egor Gerasimov,,,,,661.0,72.0,,,1,post,Final,FINAL
ATP-2023-9410-282,2023-09-25,,2023,ATP,Astana,Hard,R32,Alexei Popyrin,Sebastian Korda,Sebastian Korda,,,,,45.0,28.0,,,1,post,Final,FINAL
ATP-2023-9410-283,2023-09-25,,2023,ATP,Astana,Hard,R32,Mikhail Kukushkin,Nuno Borges,Nuno Borges,,,,,246.0,86.0,,,1,post,Final,FINAL
ATP-2023-9410-284,2023-09-25,,2023,ATP,Astana,Hard,R32,Sho Shimabukuro,Roberto Carballes Baena,Sho Shimabukuro,,,,,148.0,61.0,,,1,post,Final,FINAL
ATP-2023-9410-286,2023-09-25,,2023,ATP,Astana,Hard,R16,Sebastian Baez,Jurij Rodionov,Jurij Rodionov,,,,,27.0,107.0,,,1,post,Final,FINAL
ATP-2023-9410-287,2023-09-25,,2023,ATP,Astana,Hard,R16,Adrian Mannarino,Alibek Kachmazov,Adrian Mannarino,,,,,34.0,315.0,,,1,post,Final,FINAL
ATP-2023-9410-288,2023-09-25,,2023,ATP,Astana,Hard,R16,Alexander Bublik,Sebastian Ofner,Sebastian Ofner,,,,,35.0,58.0,,,1,post,Final,FINAL
ATP-2023-9410-289,2023-09-25,,2023,ATP,Astana,Hard,R16,Dominic Thiem,Marcos Giron,Dominic Thiem,,,,,81.0,82.0,,,1,post,Final,FINAL
ATP-2023-9410-290,2023-09-25,,2023,ATP,Astana,Hard,R16,Hamad Medjedovic,Alexander Shevchenko,Hamad Medjedovic,,,,,120.0,85.0,,,1,post,Final,FINAL
ATP-2023-9410-291,2023-09-25,,2023,ATP,Astana,Hard,R16,Jiri Lehecka,Egor Gerasimov,Jiri Lehecka,,,,,29.0,661.0,,,1,post,Final,FINAL
ATP-2023-9410-292,2023-09-25,,2023,ATP,Astana,Hard,R16,Nuno Borges,Sebastian Korda,Sebastian Korda,,,,,86.0,28.0,,,1,post,Final,FINAL
ATP-2023-9410-293,2023-09-25,,2023,ATP,Astana,Hard,R16,Sho Shimabukuro,Tallon Griekspoor,Tallon Griekspoor,,,,,148.0,24.0,,,1,post,Final,FINAL
ATP-2023-9410-294,2023-09-25,,2023,ATP,Astana,Hard,QF,Jurij Rodionov,Adrian Mannarino,Adrian Mannarino,,,,,107.0,34.0,,,1,post,Final,FINAL
ATP-2023-9410-295,2023-09-25,,2023,ATP,Astana,Hard,QF,Dominic Thiem,Sebastian Ofner,Sebastian Ofner,,,,,81.0,58.0,,,1,post,Final,FINAL
ATP-2023-9410-296,2023-09-25,,2023,ATP,Astana,Hard,QF,Jiri Lehecka,Hamad Medjedovic,Hamad Medjedovic,,,,,29.0,120.0,,,1,post,Final,FINAL
ATP-2023-9410-297,2023-09-25,,2023,ATP,Astana,Hard,QF,Tallon Griekspoor,Sebastian Korda,Sebastian Korda,,,,,24.0,28.0,,,1,post,Final,FINAL
ATP-2023-9410-298,2023-09-25,,2023,ATP,Astana,Hard,SF,Sebastian Ofner,Adrian Mannarino,Adrian Mannarino,,,,,58.0,34.0,,,1,post,Final,FINAL
ATP-2023-9410-299,2023-09-25,,2023,ATP,Astana,Hard,SF,Hamad Medjedovic,Sebastian Korda,Sebastian Korda,,,,,120.0,28.0,,,1,post,Final,FINAL
ATP-2023-9410-300,2023-09-25,,2023,ATP,Astana,Hard,F,Adrian Mannarino,Sebastian Korda,Adrian Mannarino,,,,,34.0,28.0,,,1,post,Final,FINAL
WTA-2023-1056-271,2023-09-25,,2023,WTA,Tokyo,Hard,R32,Rina Saigo,Cristina Bucsa,Cristina Bucsa,,,,,400.0,79.0,,,1,post,Final,FINAL
WTA-2023-1056-272,2023-09-25,,2023,WTA,Tokyo,Hard,R32,Sakura Hosogi,Despina Papamichail,Despina Papamichail,,,,,256.0,220.0,,,1,post,Final,FINAL
WTA-2023-1056-273,2023-09-25,,2023,WTA,Tokyo,Hard,R32,Marta Kostyuk,Daria Kasatkina,Daria Kasatkina,,,,,45.0,13.0,,,1,post,Final,FINAL
WTA-2023-1056-275,2023-09-25,,2023,WTA,Tokyo,Hard,R32,Petra Martic,Misaki Doi,Misaki Doi,,,,,49.0,331.0,,,1,post,Final,FINAL
WTA-2023-1056-276,2023-09-25,,2023,WTA,Tokyo,Hard,R32,Ashlyn Krueger,Anhelina Kalinina,Anhelina Kalinina,,,,,75.0,28.0,,,1,post,Final,FINAL
WTA-2023-1056-278,2023-09-25,,2023,WTA,Tokyo,Hard,R32,Liudmila Samsonova,Tatjana Maria,Liudmila Samsonova,,,,,22.0,53.0,,,1,post,Final,FINAL
WTA-2023-1056-279,2023-09-25,,2023,WTA,Tokyo,Hard,R32,Ekaterina Alexandrova,Anna Kalinskaya,Ekaterina Alexandrova,,,,,21.0,80.0,,,1,post,Final,FINAL
WTA-2023-1056-280,2023-09-25,,2023,WTA,Tokyo,Hard,R32,Anastasia Pavlyuchenkova,Donna Vekic,Anastasia Pavlyuchenkova,,,,,86.0,20.0,,,1,post,Final,FINAL
WTA-2023-1056-281,2023-09-25,,2023,WTA,Tokyo,Hard,R32,Linda Noskova,Himeno Sakatsume,Linda Noskova,,,,,44.0,181.0,,,1,post,Final,FINAL
WTA-2023-1056-282,2023-09-25,,2023,WTA,Tokyo,Hard,R32,Veronika Kudermetova,Harriet Dart,Veronika Kudermetova,,,,,19.0,149.0,,,1,post,Final,FINAL
WTA-2023-1056-283,2023-09-25,,2023,WTA,Tokyo,Hard,R32,Kayla Day,Moyuka Uchijima,Kayla Day,,,,,96.0,160.0,,,1,post,Final,FINAL
WTA-2023-1056-284,2023-09-25,,2023,WTA,Tokyo,Hard,R32,Mai Hontama,Nao Hibino,Mai Hontama,,,,,148.0,92.0,,,1,post,Final,FINAL
WTA-2023-1056-286,2023-09-25,,2023,WTA,Tokyo,Hard,R16,Cristina Bucsa,Jessica Pegula,Jessica Pegula,,,,,79.0,4.0,,,1,post,Final,FINAL
WTA-2023-1056-287,2023-09-25,,2023,WTA,Tokyo,Hard,R16,Despina Papamichail,Daria Kasatkina,Daria Kasatkina,,,,,220.0,13.0,,,1,post,Final,FINAL
WTA-2023-1056-288,2023-09-25,,2023,WTA,Tokyo,Hard,R16,Maria Sakkari,Misaki Doi,Maria Sakkari,,,,,6.0,331.0,,,1,post,Final,FINAL
WTA-2023-1056-289,2023-09-25,,2023,WTA,Tokyo,Hard,R16,Anhelina Kalinina,Caroline Garcia,Caroline Garcia,,,,,28.0,10.0,,,1,post,Final,FINAL
WTA-2023-1056-290,2023-09-25,,2023,WTA,Tokyo,Hard,R16,Ekaterina Alexandrova,Liudmila Samsonova,Ekaterina Alexandrova,,,,,21.0,22.0,,,1,post,Final,FINAL
WTA-2023-1056-291,2023-09-25,,2023,WTA,Tokyo,Hard,R16,Anastasia Pavlyuchenkova,Linda Noskova,Anastasia Pavlyuchenkova,,,,,86.0,44.0,,,1,post,Final,FINAL
WTA-2023-1056-292,2023-09-25,,2023,WTA,Tokyo,Hard,R16,Kayla Day,Veronika Kudermetova,Veronika Kudermetova,,,,,96.0,19.0,,,1,post,Final,FINAL
WTA-2023-1056-293,2023-09-25,,2023,WTA,Tokyo,Hard,R16,Mai Hontama,Iga Swiatek,Iga Swiatek,,,,,148.0,2.0,,,1,post,Final,FINAL
WTA-2023-1056-294,2023-09-25,,2023,WTA,Tokyo,Hard,QF,Jessica Pegula,Daria Kasatkina,Jessica Pegula,,,,,4.0,13.0,,,1,post,Final,FINAL
WTA-2023-1056-295,2023-09-25,,2023,WTA,Tokyo,Hard,QF,Maria Sakkari,Caroline Garcia,Maria Sakkari,,,,,6.0,10.0,,,1,post,Final,FINAL
WTA-2023-1056-296,2023-09-25,,2023,WTA,Tokyo,Hard,QF,Anastasia Pavlyuchenkova,Ekaterina Alexandrova,Anastasia Pavlyuchenkova,,,,,86.0,21.0,,,1,post,Final,FINAL
WTA-2023-1056-297,2023-09-25,,2023,WTA,Tokyo,Hard,QF,Iga Swiatek,Veronika Kudermetova,Veronika Kudermetova,,,,,2.0,19.0,,,1,post,Final,FINAL
WTA-2023-1056-298,2023-09-25,,2023,WTA,Tokyo,Hard,SF,Jessica Pegula,Maria Sakkari,Jessica Pegula,,,,,4.0,6.0,,,1,post,Final,FINAL
WTA-2023-1056-299,2023-09-25,,2023,WTA,Tokyo,Hard,SF,Anastasia Pavlyuchenkova,Veronika Kudermetova,Veronika Kudermetova,,,,,86.0,19.0,,,1,post,Final,FINAL
WTA-2023-1056-300,2023-09-25,,2023,WTA,Tokyo,Hard,F,Jessica Pegula,Veronika Kudermetova,Veronika Kudermetova,,,,,4.0,19.0,,,1,post,Final,FINAL
WTA-2023-2092-270,2023-09-25,,2023,WTA,Ningbo,Hard,R32,Anna Lena Friedsam,Petra Kvitova,Petra Kvitova,,,,,112.0,14.0,,,1,post,Final,FINAL
WTA-2023-2092-271,2023-09-25,,2023,WTA,Ningbo,Hard,R32,Daria Saville,Yulia Putintseva,Yulia Putintseva,,,,,248.0,73.0,,,1,post,Final,FINAL
WTA-2023-2092-272,2023-09-25,,2023,WTA,Ningbo,Hard,R32,Zhuoxuan Bai,Diana Shnaider,Diana Shnaider,,,,,123.0,85.0,,,1,post,Final,FINAL
WTA-2023-2092-273,2023-09-25,,2023,WTA,Ningbo,Hard,R32,Arantxa Rus,Kamilla Rakhimova,Kamilla Rakhimova,,,,,51.0,77.0,,,1,post,Final,FINAL
WTA-2023-2092-274,2023-09-25,,2023,WTA,Ningbo,Hard,R32,Viktoria Hruncakova,Anna Blinkova,Anna Blinkova,,,,,113.0,40.0,,,1,post,Final,FINAL
WTA-2023-2092-275,2023-09-25,,2023,WTA,Ningbo,Hard,R32,Linda Fruhvirtova,Rebeka Masarova,Linda Fruhvirtova,,,,,117.0,67.0,,,1,post,Final,FINAL
WTA-2023-2092-276,2023-09-25,,2023,WTA,Ningbo,Hard,R32,Kateryna Baindl,Yue Yuan,Kateryna Baindl,,,,,88.0,147.0,,,1,post,Final,FINAL
WTA-2023-2092-277,2023-09-25,,2023,WTA,Ningbo,Hard,R32,Lucia Bronzetti,Jil Teichmann,Lucia Bronzetti,,,,,65.0,145.0,,,1,post,Final,FINAL
WTA-2023-2092-278,2023-09-25,,2023,WTA,Ningbo,Hard,R32,Varvara Gracheva,Valeria Savinykh,Valeria Savinykh,,,,,48.0,164.0,,,1,post,Final,FINAL
WTA-2023-2092-279,2023-09-25,,2023,WTA,Ningbo,Hard,R32,Xiyu Wang,Nadia Podoroska,Nadia Podoroska,,,,,58.0,87.0,,,1,post,Final,FINAL
WTA-2023-2092-280,2023-09-25,,2023,WTA,Ningbo,Hard,R32,Elizabeth Mandlik,Katerina Siniakova,Katerina Siniakova,,,,,142.0,90.0,,,1,post,Final,FINAL
WTA-2023-2092-281,2023-09-25,,2023,WTA,Ningbo,Hard,R32,Sorana Cirstea,Claire Liu,Sorana Cirstea,,,,,26.0,83.0,,,1,post,Final,FINAL
WTA-2023-2092-282,2023-09-25,,2023,WTA,Ningbo,Hard,R32,Katie Boulter,Vera Zvonareva,Vera Zvonareva,,,,,54.0,526.0,,,1,post,Final,FINAL
WTA-2023-2092-283,2023-09-25,,2023,WTA,Ningbo,Hard,R32,Elina Avanesyan,Clara Tauson,Clara Tauson,,,,,68.0,76.0,,,1,post,Final,FINAL
WTA-2023-2092-284,2023-09-25,,2023,WTA,Ningbo,Hard,R32,Tamara Korpatsch,Jodie Burrage,Tamara Korpatsch,,,,,107.0,91.0,,,1,post,Final,FINAL
WTA-2023-2092-285,2023-09-25,,2023,WTA,Ningbo,Hard,R32,Ons Jabeur,Diane Parry,Ons Jabeur,,,,,7.0,99.0,,,1,post,Final,FINAL
WTA-2023-2092-286,2023-09-25,,2023,WTA,Ningbo,Hard,R16,Yulia Putintseva,Petra Kvitova,Petra Kvitova,,,,,73.0,14.0,,,1,post,Final,FINAL
WTA-2023-2092-287,2023-09-25,,2023,WTA,Ningbo,Hard,R16,Kamilla Rakhimova,Diana Shnaider,Diana Shnaider,,,,,77.0,85.0,,,1,post,Final,FINAL
WTA-2023-2092-288,2023-09-25,,2023,WTA,Ningbo,Hard,R16,Linda Fruhvirtova,Anna Blinkova,Linda Fruhvirtova,,,,,117.0,40.0,,,1,post,Final,FINAL
WTA-2023-2092-289,2023-09-25,,2023,WTA,Ningbo,Hard,R16,Lucia Bronzetti,Kateryna Baindl,Lucia Bronzetti,,,,,65.0,88.0,,,1,post,Final,FINAL
WTA-2023-2092-290,2023-09-25,,2023,WTA,Ningbo,Hard,R16,Nadia Podoroska,Valeria Savinykh,Nadia Podoroska,,,,,87.0,164.0,,,1,post,Final,FINAL
WTA-2023-2092-291,2023-09-25,,2023,WTA,Ningbo,Hard,R16,Sorana Cirstea,Katerina Siniakova,Katerina Siniakova,,,,,26.0,90.0,,,1,post,Final,FINAL
WTA-2023-2092-292,2023-09-25,,2023,WTA,Ningbo,Hard,R16,Clara Tauson,Vera Zvonareva,Vera Zvonareva,,,,,76.0,526.0,,,1,post,Final,FINAL
WTA-2023-2092-293,2023-09-25,,2023,WTA,Ningbo,Hard,R16,Ons Jabeur,Tamara Korpatsch,Ons Jabeur,,,,,7.0,107.0,,,1,post,Final,FINAL
WTA-2023-2092-294,2023-09-25,,2023,WTA,Ningbo,Hard,QF,Diana Shnaider,Petra Kvitova,Diana Shnaider,,,,,85.0,14.0,,,1,post,Final,FINAL
WTA-2023-2092-295,2023-09-25,,2023,WTA,Ningbo,Hard,QF,Lucia Bronzetti,Linda Fruhvirtova,Linda Fruhvirtova,,,,,65.0,117.0,,,1,post,Final,FINAL
WTA-2023-2092-296,2023-09-25,,2023,WTA,Ningbo,Hard,QF,Nadia Podoroska,Katerina Siniakova,Nadia Podoroska,,,,,87.0,90.0,,,1,post,Final,FINAL
WTA-2023-2092-297,2023-09-25,,2023,WTA,Ningbo,Hard,QF,Ons Jabeur,Vera Zvonareva,Ons Jabeur,,,,,7.0,526.0,,,1,post,Final,FINAL
WTA-2023-2092-298,2023-09-25,,2023,WTA,Ningbo,Hard,SF,Diana Shnaider,Linda Fruhvirtova,Diana Shnaider,,,,,85.0,117.0,,,1,post,Final,FINAL
WTA-2023-2092-299,2023-09-25,,2023,WTA,Ningbo,Hard,SF,Ons Jabeur,Nadia Podoroska,Ons Jabeur,,,,,7.0,87.0,,,1,post,Final,FINAL
WTA-2023-2092-300,2023-09-25,,2023,WTA,Ningbo,Hard,F,Ons Jabeur,Diana Shnaider,Ons Jabeur,,,,,7.0,85.0,,,1,post,Final,FINAL
