game_id,date,season,home_team,away_team,home_score,away_score,is_draw,total_goals,TARGET_full_game,TARGET_over_25,TARGET_btts,home_elo_pre,away_elo_pre,diff_elo,home_rest_days,away_rest_days,diff_rest_days,home_is_b2b,away_is_b2b,diff_is_b2b,home_games_last_3_days,away_games_last_3_days,diff_games_last_3_days,home_games_last_5_days,away_games_last_5_days,diff_games_last_5_days,home_games_last_7_days,away_games_last_7_days,diff_games_last_7_days,home_games_last_10_days,away_games_last_10_days,diff_games_last_10_days,home_games_last_14_days,away_games_last_14_days,diff_games_last_14_days,home_win_pct_L5,away_win_pct_L5,diff_win_pct_L5,home_win_pct_L10,away_win_pct_L10,diff_win_pct_L10,home_draw_pct_L5,away_draw_pct_L5,diff_draw_pct_L5,home_draw_pct_L10,away_draw_pct_L10,diff_draw_pct_L10,home_goal_diff_L3,away_goal_diff_L3,diff_goal_diff_L3,home_goal_diff_L5,away_goal_diff_L5,diff_goal_diff_L5,home_goal_diff_L10,away_goal_diff_L10,diff_goal_diff_L10,home_goals_scored_L3,away_goals_scored_L3,diff_goals_scored_L3,home_goals_scored_L5,away_goals_scored_L5,diff_goals_scored_L5,home_goals_scored_L10,away_goals_scored_L10,diff_goals_scored_L10,home_goals_allowed_L3,away_goals_allowed_L3,diff_goals_allowed_L3,home_goals_allowed_L5,away_goals_allowed_L5,diff_goals_allowed_L5,home_goals_allowed_L10,away_goals_allowed_L10,diff_goals_allowed_L10,home_goal_diff_std_L10,away_goal_diff_std_L10,diff_goal_diff_std_L10,home_goals_scored_std_L10,away_goals_scored_std_L10,diff_goals_scored_std_L10,home_goals_allowed_std_L10,away_goals_allowed_std_L10,diff_goals_allowed_std_L10,home_btts_rate_L10,away_btts_rate_L10,diff_btts_rate_L10,home_over_25_rate_L10,away_over_25_rate_L10,diff_over_25_rate_L10,home_home_only_win_pct_L5,home_home_only_goal_diff_L5,home_home_only_draw_pct_L5,home_home_only_btts_rate_L10,home_home_only_over_25_rate_L10,away_away_only_win_pct_L5,away_away_only_goal_diff_L5,away_away_only_draw_pct_L5,away_away_only_btts_rate_L10,away_away_only_over_25_rate_L10,diff_surface_win_pct_L5,diff_surface_goal_diff_L5,diff_surface_draw_pct_L5,diff_surface_btts_rate_L10,diff_surface_over_25_rate_L10,home_momentum_win,away_momentum_win,diff_momentum_win,home_momentum_goal_diff,away_momentum_goal_diff,diff_momentum_goal_diff,home_surface_edge,away_surface_edge,diff_surface_edge,home_fatigue_index,away_fatigue_index,diff_fatigue_index,home_form_power,away_form_power,diff_form_power,match_parity_elo,match_parity_goal_diff,draw_pressure_avg,draw_pressure_surface_avg,home_schedule_load_exp,away_schedule_load_exp,diff_schedule_load_exp,home_attack_closing_trend,away_attack_closing_trend,diff_attack_closing_trend,home_defense_closing_trend,away_defense_closing_trend,diff_defense_closing_trend,home_match_stability_L10,away_match_stability_L10,diff_match_stability_L10,draw_equilibrium_index,odds_over_under,market_missing,home_momentum,away_momentum,diff_momentum,home_consistency,away_consistency,diff_consistency,home_form_l10,away_form_l10,diff_form_l10,home_form_l3,away_form_l3,diff_form_l3,home_ppg_l15,away_ppg_l15,diff_ppg_l15,home_gf_l10,away_gf_l10,diff_gf_l10,home_ga_l10,away_ga_l10,diff_ga_l10,home_gf_volatility,away_gf_volatility,home_ga_volatility,away_ga_volatility,home_early_scoring,away_early_scoring,home_late_scoring,away_late_scoring,h2h_home_wins,h2h_draws,h2h_home_losses,h2h_home_gf,h2h_home_ga,h2h_home_gd
725063,2025-01-25,2025,CAZ,PUE,1,1,1,2,2,0,1,1493.1434098785342,1490.6511761710472,2.492233707487003,7.0,8.0,-1.0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.0,-0.5,-0.5,0.0,-0.5,-0.5,0.0,-0.5,-0.5,0.0,0.5,1.0,-0.5,0.5,1.0,-0.5,0.5,1.0,-0.5,1.0,1.5,-0.5,1.0,1.5,-0.5,1.0,1.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,-0.5,0.0,0.5,-0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,-8.0,2.0,-0.0,-0.0,0.0,2.492233707487003,0.0,0.5,1.0,0.95,0.55,0.3999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.7422920880449643,0.0,0,0.3333333333333333,0.3333333333333333,0.0,0.7642977396044841,0.7642977396044841,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.5,0.5,0.0,0.5,1.0,-0.5,1.0,1.5,-0.5,0.7071067811865476,0.0,0.0,0.7071067811865476,0.0,0.3,0.0,0.2,0,0,0,0.0,0.0,0.0
725064,2025-01-25,2025,LEO,JUA,1,0,0,1,1,0,0,1509.1434098785342,1506.8565901214658,2.286819757068315,7.0,7.0,0.0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1.0,0.5,0.5,1.0,0.5,0.5,0.0,0.5,-0.5,0.0,0.5,-0.5,1.0,0.5,0.5,1.0,0.5,0.5,1.0,0.5,0.5,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,0.5,1.0,0.5,0.5,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.5,-0.5,-6.0,-6.0,0.0,1.0,0.25,0.75,2.286819757068315,0.5,0.25,0.5,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.3183102961300587,0.0,0,0.0,2.333333333333333,-2.333333333333333,0.5,0.5285954792089682,-0.0285954792089682,3.0,4.0,-1.0,3.0,4.0,-1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,0.5,0.5,0.5,0.0,0.5,0.7071067811865476,0.6,0.0,0.4,0.0,0,0,0,0.0,0.0,0.0
725065,2025-01-25,2025,MTY,PAC,2,3,0,5,0,1,1,1500.0,1506.7023913886678,-6.70239138866782,7.0,5.0,2.0,0,0,0,0,0,0,0,1,-1,1,1,0,1,1,0,2,1,1,0.0,1.0,-1.0,0.0,1.0,-1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,-1.0,0.0,1.0,-1.0,0.0,1.0,-1.0,1.0,2.0,-1.0,1.0,2.0,-1.0,1.0,2.0,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,-6.0,-4.0,-2.0,0.0,1.0,-1.0,6.70239138866782,1.0,0.5,0.5,0.95,1.5,-0.55,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.3647737530073582,0.0,0,1.0,0.0,1.0,1.0,0.5,0.5,2.0,3.0,-1.0,2.0,3.0,-1.0,1.0,3.0,-2.0,1.0,2.0,-1.0,1.0,1.0,0.0,0.0,0.5,0.0,0.5,0.0,0.6,0.0,0.4,0,0,0,0.0,0.0,0.0
725066,2025-01-25,2025,GDL,UANL,1,1,1,2,2,0,1,1499.6891001878075,1515.7945860495813,-16.105485861773786,8.0,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,2,0,0.5,1.0,-0.5,0.5,1.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,-1.5,0.0,1.5,-1.5,0.0,1.5,-1.5,1.5,2.5,-1.0,1.5,2.5,-1.0,1.5,2.5,-1.0,1.5,1.0,0.5,1.5,1.0,0.5,1.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,-0.5,0.5,1.0,-0.5,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,-8.0,-8.0,0.0,0.0,1.5,-1.5,16.105485861773786,1.5,0.0,0.0,0.55,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,1.0,3.0,-2.0,0.2928932188134525,1.0,-0.7071067811865475,3.0,6.0,-3.0,3.0,6.0,-3.0,1.5,3.0,-1.5,1.5,2.5,-1.0,1.5,1.0,0.5,0.7071067811865476,0.7071067811865476,2.1213203435596424,0.0,0.3,0.6,0.2,0.4,0,0,0,0.0,0.0,0.0
725067,2025-01-25,2025,SAN,AME,1,4,0,5,0,1,1,1486.4410184898663,1509.1434098785342,-22.70239138866782,5.0,9.0,-4.0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,2,1,1,0.0,0.5,-0.5,0.0,0.5,-0.5,0.0,0.5,-0.5,0.0,0.5,-0.5,-1.0,0.5,-1.5,-1.0,0.5,-1.5,-1.0,0.5,-1.5,0.5,1.0,-0.5,0.5,1.0,-0.5,0.5,1.0,-0.5,1.5,0.5,1.0,1.5,0.5,1.0,1.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,-4.0,-9.0,5.0,-0.0,0.25,-0.25,22.70239138866782,1.5,0.25,0.0,1.65,0.4,1.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0747194688456893,0.0,0,0.0,1.6666666666666667,-1.6666666666666667,1.0,0.5285954792089682,0.4714045207910318,0.0,4.0,-4.0,0.0,4.0,-4.0,0.0,2.0,-2.0,0.5,1.0,-0.5,1.5,0.5,1.0,0.7071067811865476,0.0,0.7071067811865476,0.7071067811865476,0.3,0.0,0.2,0.0,0,0,0,0.0,0.0,0.0
725068,2025-01-26,2025,PUM,ATS,0,0,1,0,2,0,0,1499.6369794952218,1490.8565901214658,8.780389373755952,7.0,8.0,-1.0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,2,1,1,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.5,-0.5,0.0,0.5,-0.5,0.0,-0.5,0.5,0.0,-0.5,0.5,0.0,-0.5,0.5,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.5,0.5,2.0,1.5,0.5,2.0,1.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.5,0.5,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,-6.0,-8.0,2.0,0.0,-0.0,0.0,8.780389373755952,0.5,0.25,0.5,0.95,0.4,0.5499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.3086201632864693,0.0,0,1.0,0.3333333333333333,0.6666666666666667,0.2928932188134525,0.7642977396044841,-0.4714045207910315,3.0,1.0,2.0,3.0,1.0,2.0,1.5,0.5,1.0,2.0,1.0,1.0,2.0,1.5,0.5,0.0,0.0,1.4142135623730951,0.7071067811865476,0.6,0.3,0.4,0.2,0,0,0,0.0,0.0,0.0
725069,2025-01-28,2025,AME,ASL,3,0,0,3,1,1,0,1517.7706703701458,1491.064383459409,26.706286910736708,3.0,4.0,-1.0,0,0,0,1,0,1,1,1,0,1,1,0,1,1,0,2,2,0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1.3333333333333333,-1.3333333333333333,2.6666666666666665,1.3333333333333333,-1.3333333333333333,2.6666666666666665,1.3333333333333333,-1.3333333333333333,2.6666666666666665,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.6666666666666666,2.333333333333333,-1.666666666666667,0.6666666666666666,2.333333333333333,-1.666666666666667,0.6666666666666666,2.333333333333333,-1.666666666666667,1.5275252316519463,2.0816659994661326,-0.5541407678141861,1.7320508075688772,1.0,0.7320508075688772,0.5773502691896258,1.1547005383792517,-0.5773502691896256,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,1.0,-0.6666666666666667,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,-1.0,-1.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6666666666666666,0.6666666666666667,-1.3333333333333337,-2.0,-3.0,1.0,0.8888888888888888,-0.4444444444444444,1.3333333333333333,26.706286910736708,2.6666666666666665,0.1666666666666666,0.5,2.65,1.65,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.39564392373896,0.3244997998398398,0.0711441238991202,0.161581063922497,0.0,0,2.333333333333333,1.0,1.3333333333333337,0.6150998205402496,0.4226497308103742,0.1924500897298753,7.0,3.0,4.0,7.0,3.0,4.0,2.333333333333333,1.0,1.3333333333333337,2.0,1.0,1.0,0.6666666666666666,2.333333333333333,-1.666666666666667,1.7320508075688772,1.0,0.5773502691896258,1.1547005383792517,0.1999999999999999,0.6,0.1333333333333333,0.4,0,0,0,0.0,0.0,0.0
725070,2025-01-28,2025,PUE,MAZ,0,1,0,1,0,0,0,1490.6511761710472,1500.5637499027744,-9.912573731727209,3.0,4.0,-1.0,0,0,0,1,0,1,1,1,0,1,1,0,1,1,0,2,2,0,0.0,0.3333333333333333,-0.3333333333333333,0.0,0.3333333333333333,-0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,-0.3333333333333333,0.0,-0.3333333333333333,-0.3333333333333333,0.0,-0.3333333333333333,-0.3333333333333333,0.0,-0.3333333333333333,1.0,1.3333333333333333,-0.3333333333333332,1.0,1.3333333333333333,-0.3333333333333332,1.0,1.3333333333333333,-0.3333333333333332,1.3333333333333333,1.3333333333333333,0.0,1.3333333333333333,1.3333333333333333,0.0,1.3333333333333333,1.3333333333333333,0.0,0.5773502691896258,1.0,-0.4226497308103741,0.0,0.5773502691896258,-0.5773502691896258,0.5773502691896257,0.5773502691896257,0.0,1.0,1.0,0.0,0.3333333333333333,0.6666666666666666,-0.3333333333333333,0.0,-1.0,0.0,1.0,1.0,0.0,-1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,0.3333333333333333,-2.0,-3.0,1.0,-0.0,0.0,-0.0,9.912573731727209,0.3333333333333333,0.5,0.0,2.65,1.65,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.6339745962155614,0.5,0.1339745962155614,0.215181545274376,0.0,0,0.6666666666666666,1.5555555555555556,-0.888888888888889,0.8075499102701247,0.4908249227826844,0.3167249874874402,2.0,4.0,-2.0,2.0,4.0,-2.0,0.6666666666666666,1.3333333333333333,-0.6666666666666666,1.0,1.3333333333333333,-0.3333333333333332,1.3333333333333333,1.3333333333333333,0.0,0.0,0.5773502691896257,0.5773502691896257,0.5773502691896257,0.1999999999999999,0.3999999999999999,0.1333333333333333,0.2666666666666666,0,0,0,0.0,0.0,0.0
725071,2025-01-28,2025,NEC,CAZ,1,3,0,4,0,1,1,1509.451930303202,1493.1434098785342,16.308520424667904,4.0,3.0,1.0,0,0,0,0,1,-1,1,1,0,1,1,0,1,2,-1,2,2,0,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.0,0.6666666666666666,-0.6666666666666666,0.0,0.6666666666666666,-0.6666666666666666,1.0,-0.3333333333333333,1.3333333333333333,1.0,-0.3333333333333333,1.3333333333333333,1.0,-0.3333333333333333,1.3333333333333333,2.333333333333333,0.6666666666666666,1.666666666666667,2.333333333333333,0.6666666666666666,1.666666666666667,2.333333333333333,0.6666666666666666,1.666666666666667,1.3333333333333333,1.0,0.3333333333333332,1.3333333333333333,1.0,0.3333333333333332,1.3333333333333333,1.0,0.3333333333333332,2.0,0.5773502691896258,1.4226497308103745,1.1547005383792517,0.5773502691896258,0.5773502691896256,1.1547005383792517,0.0,1.1547005383792517,0.6666666666666666,0.6666666666666666,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,-3.0,-2.0,-1.0,0.6666666666666666,-0.0,0.6666666666666666,16.308520424667904,1.3333333333333333,0.3333333333333333,0.0,1.65,2.9,-1.2499999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6339745962155614,-0.3006412628822281,0.1070032021538489,0.0,0,2.333333333333333,0.6666666666666666,1.666666666666667,0.4226497308103742,0.8075499102701247,-0.3849001794597504,6.0,2.0,4.0,6.0,2.0,4.0,2.0,0.6666666666666666,1.3333333333333337,2.333333333333333,0.6666666666666666,1.666666666666667,1.3333333333333333,1.0,0.3333333333333332,1.1547005383792517,0.5773502691896258,1.1547005383792517,0.0,0.6,0.0,0.4,0.0,0,0,0,0.0,0.0,0.0
725072,2025-01-28,2025,UANL,TIJ,4,0,0,4,1,1,0,1515.7945860495813,1497.8764835341494,17.918102515431883,3.0,4.0,-1.0,0,0,0,1,0,1,1,1,0,1,1,0,1,1,0,2,2,0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,1.0,-0.3333333333333333,1.3333333333333333,1.0,-0.3333333333333333,1.3333333333333333,1.0,-0.3333333333333333,1.3333333333333333,2.0,1.6666666666666667,0.3333333333333332,2.0,1.6666666666666667,0.3333333333333332,2.0,1.6666666666666667,0.3333333333333332,1.0,2.0,-1.0,1.0,2.0,-1.0,1.0,2.0,-1.0,1.0,1.5275252316519468,-0.5275252316519468,1.0,0.5773502691896257,0.4226497308103742,0.0,1.7320508075688772,-1.7320508075688772,1.0,1.0,0.0,0.6666666666666666,0.6666666666666666,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,-0.3333333333333333,0.6666666666666667,-2.0,-3.0,1.0,0.6666666666666666,-0.1111111111111111,0.7777777777777777,17.918102515431883,1.3333333333333333,0.3333333333333333,0.5,2.65,1.65,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.39564392373896,0.1043560762610399,0.2650849755372761,0.0,0,2.111111111111111,1.6666666666666667,0.4444444444444444,0.6150998205402496,0.4908249227826844,0.1242748977575651,7.0,4.0,3.0,7.0,4.0,3.0,2.333333333333333,1.3333333333333333,1.0000000000000002,2.0,1.6666666666666667,0.3333333333333332,1.0,2.0,-1.0,1.0,0.5773502691896257,0.0,1.7320508075688772,0.3999999999999999,0.3999999999999999,0.2666666666666666,0.2666666666666666,0,0,0,0.0,0.0,0.0
725073,2025-01-28,2025,LEO,GDL,2,1,0,3,1,1,1,1515.948468902045,1499.6891001878075,16.259368714237553,3.0,3.0,0.0,0,0,0,1,1,0,1,1,0,1,1,0,2,1,1,2,2,0,1.0,0.3333333333333333,0.6666666666666667,1.0,0.3333333333333333,0.6666666666666667,0.0,0.3333333333333333,-0.3333333333333333,0.0,0.3333333333333333,-0.3333333333333333,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.5,1.3333333333333333,0.1666666666666667,1.5,1.3333333333333333,0.1666666666666667,1.5,1.3333333333333333,0.1666666666666667,0.5,1.3333333333333333,-0.8333333333333333,0.5,1.3333333333333333,-0.8333333333333333,0.5,1.3333333333333333,-0.8333333333333333,0.0,1.0,-1.0,0.0,0.5773502691896257,-0.5773502691896257,0.0,1.5275252316519468,-1.5275252316519468,0.5,0.6666666666666666,-0.1666666666666666,0.5,0.3333333333333333,0.1666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,1.0,1.0,2.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,0.3333333333333333,-2.0,-2.0,0.0,1.0,0.0,1.0,16.259368714237553,1.0,0.1666666666666666,0.0,2.9,2.65,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.0577792031685697,0.0,0,3.0,1.1111111111111112,1.8888888888888888,1.0,0.4908249227826845,0.5091750772173155,6.0,4.0,2.0,6.0,4.0,2.0,3.0,1.3333333333333333,1.6666666666666667,1.5,1.3333333333333333,0.1666666666666667,0.5,1.3333333333333333,-0.8333333333333333,0.7071067811865476,0.5773502691896257,0.7071067811865476,1.5275252316519463,0.3,0.1999999999999999,0.2,0.1333333333333333,0,0,0,0.0,0.0,0.0
725074,2025-01-29,2025,ATS,MTY,3,3,1,6,2,1,1,1490.8565901214658,1491.00816490187,-0.1515747804041893,3.0,4.0,-1.0,0,0,0,1,0,1,1,1,0,1,1,0,1,1,0,2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.0,-0.3333333333333333,-0.3333333333333333,0.0,-0.3333333333333333,-0.3333333333333333,0.0,-0.3333333333333333,-0.3333333333333333,0.0,0.6666666666666666,1.3333333333333333,-0.6666666666666666,0.6666666666666666,1.3333333333333333,-0.6666666666666666,0.6666666666666666,1.3333333333333333,-0.6666666666666666,1.0,1.6666666666666667,-0.6666666666666667,1.0,1.6666666666666667,-0.6666666666666667,1.0,1.6666666666666667,-0.6666666666666667,0.5773502691896258,0.5773502691896258,0.0,0.5773502691896258,0.5773502691896258,0.0,1.0,1.1547005383792517,-0.1547005383792516,0.6666666666666666,1.0,-0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,-1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-3.0,1.0,-0.0,-0.0,0.0,0.1515747804041893,0.0,0.6666666666666666,0.5,2.65,1.65,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.6339745962155614,0.6339745962155614,0.0,0.5829651549849928,0.0,0,0.6666666666666666,0.5555555555555556,0.111111111111111,0.8075499102701247,0.8075499102701247,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,1.3333333333333333,-0.6666666666666666,1.0,1.6666666666666667,-0.6666666666666667,0.5773502691896258,0.5773502691896257,1.0,1.1547005383792517,0.1999999999999999,0.1999999999999999,0.1333333333333333,0.1333333333333333,0,0,0,0.0,0.0,0.0
725075,2025-01-29,2025,QRO,PAC,0,1,0,1,0,0,0,1491.0563073350263,1515.6942264867978,-24.637919151771484,5.0,4.0,1.0,0,0,0,0,0,0,1,1,0,1,1,0,2,2,0,2,2,0,0.3333333333333333,1.0,-0.6666666666666667,0.3333333333333333,1.0,-0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,1.0,-1.3333333333333333,-0.3333333333333333,1.0,-1.3333333333333333,-0.3333333333333333,1.0,-1.3333333333333333,1.3333333333333333,2.5,-1.1666666666666667,1.3333333333333333,2.5,-1.1666666666666667,1.3333333333333333,2.5,-1.1666666666666667,1.6666666666666667,1.5,0.1666666666666667,1.6666666666666667,1.5,0.1666666666666667,1.6666666666666667,1.5,0.1666666666666667,1.1547005383792517,0.0,1.1547005383792517,1.5275252316519468,0.0,1.5275252316519468,0.5773502691896257,0.0,0.5773502691896257,0.6666666666666666,1.0,-0.3333333333333333,0.6666666666666666,1.0,-0.3333333333333333,0.5,0.0,0.0,0.5,0.5,1.0,1.0,0.0,1.0,1.0,-0.5,-1.0,0.0,-0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.1666666666666666,-4.0,-3.0,-1.0,-0.1111111111111111,1.0,-1.1111111111111112,24.637919151771484,1.3333333333333333,0.0,0.0,1.9,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4641016151377546,1.0,-0.5358983848622454,0.0,0.0,0,1.0,3.0,-2.0,0.4226497308103742,1.0,-0.5773502691896257,3.0,6.0,-3.0,3.0,6.0,-3.0,1.0,3.0,-2.0,1.3333333333333333,2.5,-1.1666666666666667,1.6666666666666667,1.5,0.1666666666666667,1.5275252316519463,0.7071067811865476,0.5773502691896257,0.7071067811865476,0.3999999999999999,0.6,0.2666666666666666,0.4,0,0,0,0.0,0.0,0.0
725076,2025-01-29,2025,PUM,TOL,1,1,1,2,2,0,1,1499.6369794952218,1501.9284838047126,-2.291504309490847,3.0,5.0,-2.0,0,0,0,1,0,1,1,1,0,1,1,0,2,1,1,2,2,0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,-0.3333333333333333,0.0,0.3333333333333333,-0.3333333333333333,0.0,0.3333333333333333,-0.3333333333333333,1.3333333333333333,2.0,-0.6666666666666667,1.3333333333333333,2.0,-0.6666666666666667,1.3333333333333333,2.0,-0.6666666666666667,1.3333333333333333,1.6666666666666667,-0.3333333333333335,1.3333333333333333,1.6666666666666667,-0.3333333333333335,1.3333333333333333,1.6666666666666667,-0.3333333333333335,1.0,1.5275252316519468,-0.5275252316519468,1.1547005383792517,1.7320508075688772,-0.5773502691896255,1.5275252316519468,0.5773502691896257,0.950174962462321,0.6666666666666666,1.0,-0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1.0,1.0,0.0,0.0,0.5,-0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.1666666666666666,0.0,-2.0,-4.0,2.0,0.0,0.1111111111111111,-0.1111111111111111,2.291504309490847,0.3333333333333333,0.3333333333333333,0.25,2.9,1.65,1.2499999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.39564392373896,0.1043560762610399,0.2598491444416912,0.0,0,1.1111111111111112,1.0,0.1111111111111111,0.4908249227826845,0.4908249227826844,1.1102230246251563e-16,4.0,4.0,0.0,4.0,4.0,0.0,1.3333333333333333,1.3333333333333333,0.0,1.3333333333333333,2.0,-0.6666666666666667,1.3333333333333333,1.6666666666666667,-0.3333333333333335,1.1547005383792517,1.7320508075688772,1.5275252316519468,0.5773502691896257,0.3999999999999999,0.3999999999999999,0.2666666666666666,0.2666666666666666,0,0,0,0.0,0.0,0.0
